id,industry_lookup
84600485,未分類其他土木工程
97301848,廣告代理商
27521003,住宅營建
80543667,不動產投資開發
12661954,其他影片及電視節目製作
86389846,自有不動產租賃
97477873,不動產投資開發
23117093,書籍、雜誌零售
64917078,其他公用事業設施工程
13082118,旅館
23052232,室內裝潢工程
36275072,室內裝潢工程
22289266,中藥製造
97478774,水電工程
54321253,檔土支撐及土方挖填工程
89905079,不動產投資開發
23184233,未分類其他建材批發
21200010,代客攝影（結婚攝影除外）
24486926,其他藝術表演
27761426,室內裝潢工程
53081327,其他視聽電子產品製造
86158177,廣告影片製作
86379220,其他汽車貨運
97437628,居家修繕用品零售
16613167,遊覽車客運
54136573,電梯、電扶梯、升降機裝修工程
70616802,管道工程
16292073,投資有價證券
16400690,不織布製造
13126122,寵物用品批發
23894754,罐頭食品零售
81086436,冷凍、通風、空調系統裝修工程
16137354,證券投資顧問
29033281,國產家用家具批發
13843721,其他有害廢棄物清除
50790675,其他廣告服務
16318881,住宅營建
53526089,未分類其他建材批發
27080012,未分類其他土木工程
27080012,未分類其他土木工程
70688609,自來水總管及市區管線營建
86692707,不動產投資開發
54178600,膳食及菜餚罐頭製造
52716131,其他電腦相關服務
52716131,其他電腦相關服務
42733147,翻譯服務
43693544,其他汽車貨運
47378194,藝術表演活動籌辦、監製與經紀
36156131,金屬線製品製造
12791210,系統保全服務
23052232,室內裝潢工程
12207147,金融租賃
28417921,本國銀行
28860206,不動產投資開發
16328868,國產家用家具零售
25589619,其他電子購物及郵購
24578404,其他化粧品零售
24763294,保健食品零售
25118505,未分類其他資訊服務
28711136,廣告代理商
84520379,電子器材、電子設備批發
24484547,自有不動產租賃
16766043,餐廳
23531445,其他投資顧問
27923512,自有不動產租賃
23223094,投資有價證券
30834991,電子連接器（線）製造
23619547,書籍、雜誌批發
53941396,其他投資顧問
12132548,其他商品批發經紀
54648808,其他投資顧問
89550029,電腦套裝軟體批發
52874525,其他玩具及娛樂用品批發
54173794,金（銀）飾零售
28862485,其他商品批發經紀
53209324,其他資料處理、主機及網站代管服務
22368959,電子器材、電子設備批發
16164794,瓷磚批發
89961466,電腦製造
22957098,證券商
54262108,未分類其他食品批發
89961418,寵物用品零售
24484547,自有不動產租賃
53957740,其他投資顧問
54704511,建築物一般清潔服務
48891810,找不到此統編
23223094,投資有價證券
89664992,不動產投資開發
01255521,翻譯服務
28181657,未分類其他食品批發
53336546,不動產投資開發
72671787,冰果店、冷（熱）飲店
22760834,不動產仲介
22354940,自有不動產買賣
52610685,其他動植物油脂製造
16443868,不動產投資開發
28457583,投資有價證券
28848718,其他化粧品批發
97477873,不動產投資開發
22874724,納骨塔營建
23052232,室內裝潢工程
23309091,餐廳
89938796,其他商品批發經紀
11347508,自助儲物空間（如迷你倉庫）出租
86690644,不動產投資開發
86690644,不動產投資開發
97170064,農業及其他工業用機械設備租賃
22636717,不動產投資開發
27970042,動物飼品批發
86687839,其他投資顧問
16437958,投資有價證券
22684359,印刷電路板製造
23167311,包裝機、打包機製造
30878408,金屬用車床、銑床、鑽床製造
97513218,其他未分類專用機械設備製造
86517096,本國銀行
80673231,不動產投資開發
24329715,百貨公司
53957740,其他投資顧問
29050555,其他管理顧問
23641338,其他化學原材料製造
70384367,茶葉零售
84733627,自有不動產租賃
09459724,金（銀）條、金（銀）塊、金（銀）錠及金（銀）幣零售
80330926,投資有價證券
04310533,咖啡批發
23617576,保全服務
86155523,不動產投資開發
22354940,自有不動產買賣
52610685,其他動植物油脂製造
04651715,洋傘批發
59003799,其他非酒精飲料製造
97170064,農業及其他工業用機械設備租賃
73993054,找不到此統編
16834268,玻璃纖維製造
86686867,不動產投資開發
28840461,其他商品批發經紀
86690644,不動產投資開發
23414811,其他投資顧問
27551738,自助儲物空間（如迷你倉庫）出租
23827215,納骨塔營建
70397659,實驗設備批發
35193307,投資有價證券
12950188,基本鋁件製造
24462229,不動產投資開發
54863025,其他廣告服務
89595460,餐廳
12202972,其他商品批發經紀
23052232,室內裝潢工程
30821861,不動產投資開發
84704897,不動產投資開發
43856808,建築廢棄物清除
80633055,自有不動產租賃
30821861,不動產投資開發
16037019,電子器材、電子設備批發
24302820,未分類其他建材批發
70543294,檔土支撐及土方挖填工程
23629572,其他化學原材料及其製品批發
81682259,餐廳
24450238,餐廳
86887941,不動產投資開發
80526920,消防設備批發
22190686,自有不動產買賣
12119587,塑膠、橡膠建材製品批發
80506213,旅館
27339259,學校營養午餐供應
53765237,西藥批發
03242262,未分類其他機械器具批發
10017183,房屋設備安裝工程
14078176,居家修繕用品零售
16309659,遊覽車客運
23140643,其他膳食及菜餚製造
24327884,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
24456296,自有不動產買賣
28862865,家用空調設備及其零件零售
35895975,其他未分類金屬製品製造
48756856,餐廳
52349348,道路工程
52592315,其他影片及電視節目製作
53540168,非店面零售代理
53738345,投資有價證券
53738372,投資有價證券
80694989,旅館
81699272,洗髮精、潤髮精零售
84466157,其他未分類專賣批發
97430126,公路汽車客運
12485205,其他商品批發經紀
22249960,住宅營建
16641282,電子器材、電子設備批發
27627527,自有不動產買賣
29154257,自有不動產買賣
53000134,綜合商品批發
70576604,汽油零售
81234160,住宅營建
84122920,汽車零件、汽車百貨批發
16314631,一般事業廢棄物清除
20021566,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
31948037,室內裝潢工程
53926212,自有不動產買賣
54684986,服裝批發
97477873,不動產投資開發
21233574,切花、盆栽零售
04792551,壓縮機製造
29182232,普通倉儲經營
70841049,系統整合
04708554,報關服務
23623606,電力設備器材批發
23623606,電力設備器材批發
27339770,旅館
86943211,未分類其他陶瓷製品製造
24753438,投資有價證券
09469820,水電工程
20924184,冷凍、通風、空調系統裝修工程
42560124,未分類其他服飾品零售
55779340,遊覽車客運
12402015,其他商品批發經紀
04633597,自有不動產買賣
80673231,不動產投資開發
04757908,居家修繕用品零售
80144227,不動產投資開發
23623606,電力設備器材批發
23623606,電力設備器材批發
28490128,不動產投資開發
97355132,未分類其他專門營造
15847618,其他商品批發經紀
86030284,消防設備批發
23619618,其他服裝及其配件零售
23641338,其他化學原材料製造
80151872,不動產投資開發
80330926,投資有價證券
23414811,其他投資顧問
27759478,海洋貨運承攬
30834991,電子連接器（線）製造
80291445,電子器材、電子設備批發
54648808,其他投資顧問
22368959,電子器材、電子設備批發
34202841,其他紙張製造
86690644,不動產投資開發
97170064,農業及其他工業用機械設備租賃
86517096,本國銀行
16969167,冷凍調理食品批發
20526101,自有不動產租賃
84706229,未分類其他建材批發
27998528,自有不動產買賣
28862485,其他商品批發經紀
13033757,自有不動產租賃
13033757,自有不動產租賃
22190686,自有不動產買賣
53936703,電腦及電腦週邊設備批發
05025825,自有不動產買賣
80676602,未分類其他食品批發
27558985,消防警報設備裝修工程
80232636,窗簾批發
89260485,室內裝潢工程
24764152,其他電腦諮詢及設備管理
05025825,自有不動產買賣
12661954,其他影片及電視節目製作
70765181,不動產投資開發
53332582,紙漿製造
97010454,土木工程顧問
86686867,不動產投資開發
16605130,絲織、麻織、棉織、毛織品批發
16605130,絲織、麻織、棉織、毛織品批發
53079259,其他電腦諮詢及設備管理
86865398,絲織、麻織、棉織、毛織品批發
86865398,絲織、麻織、棉織、毛織品批發
13097055,保全服務
22338652,不動產仲介
84474781,動物飼品批發
23827215,納骨塔營建
86098967,其他建築工程
80673231,不動產投資開發
54704511,建築物一般清潔服務
11880517,保健營養食品製造
34761491,其他廣告服務
14339067,居家修繕用品零售
28821345,照相器材批發
50759513,保健營養食品零售
55719322,國產家用家具批發
84230006,基本金屬表面處理
03185902,其他藥品及醫療用品零售
52547712,骨灰（骸）存放設施經營
54862216,殯葬禮儀服務
55654566,宗教、喪葬用品批發
84526079,電力供應
27623156,未分類其他服飾品批發
27916322,自有不動產租賃
29075280,自有不動產買賣
89549446,其他視聽電子產品製造
27916322,自有不動產租賃
29075280,自有不動產買賣
24321256,綜合商品批發
53936703,電腦及電腦週邊設備批發
80514939,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
53767241,未分類其他土木工程
97366601,其他金屬加工用機械設備製造
12850189,進口菸酒批發
12963281,家用瓦斯器具批發
12333334,遊戲程式設計
54032401,室內裝潢工程
84230006,基本金屬表面處理
10343407,飲酒店
86155523,不動產投資開發
97469022,其他商品批發經紀
54842520,起重工程
13082118,旅館
27994467,連鎖速食店
84262490,旅行業
11520909,輪胎製造
12901639,投資有價證券
84448145,投資有價證券
89241761,投資有價證券
23519738,遊戲軟體出版
53756835,電腦及其週邊設備維修
28408606,自有不動產租賃
28490128,不動產投資開發
86472160,其他玩具及娛樂用品零售
24494658,其他投資顧問
80151872,不動產投資開發
53537728,自有不動產租賃
29056410,不動產投資開發
29056410,不動產投資開發
89550029,電腦套裝軟體批發
42617040,電力供應
28843946,觀光旅館
66398972,餐廳
97301848,廣告代理商
24329525,其他管理顧問
89634317,證券投資顧問
23902781,金屬加工用機械批發
70765181,不動產投資開發
97301848,廣告代理商
80503145,其他工程服務及相關技術顧問
53411663,西藥批發
53411663,西藥批發
84251037,自有不動產買賣
12107941,絲織、麻織、棉織、毛織品批發
21245142,電力設備器材批發
27363314,其他化粧品批發
80673231,不動產投資開發
84269677,冷凍、通風、空調系統裝修工程
16725424,服裝批發
55700409,未分類其他娛樂及休閒服務
53774783,土地開發
43941663,其他管理顧問
30970643,其他建築工程
86155523,不動產投資開發
15895575,西點麵包零售
54608854,實體雜誌及期刊出版
97477873,不動產投資開發
97301848,廣告代理商
70604019,遊戲程式設計
18092831,麵店、小吃店
84602239,污水處理廠營建
22193282,醫療耗材批發
42823196,麵食品批發
52498022,自有不動產租賃
22289266,中藥製造
28683407,汽車租賃
53748879,自有不動產買賣
70725533,自有不動產租賃
22723732,全新機車零售
16275757,其他投資顧問
53957740,其他投資顧問
63052005,未分類其他土木工程
53534026,百貨公司
27420770,電力供應
80151872,不動產投資開發
04477420,住宅營建
13115835,其他商品批發經紀
16698313,住宅營建
27754874,自有不動產租賃
80647699,自助儲物空間（如迷你倉庫）出租
27754874,自有不動產租賃
84782437,不動產投資開發
86379220,其他汽車貨運
28208142,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
53957740,其他投資顧問
80307093,室內裝潢工程
80673231,不動產投資開發
16137354,證券投資顧問
23220097,投資有價證券
33956928,印刷機械設備製造
53775615,室內裝修工程
22643702,預拌混凝土製造
07678110,玩具批發
27588664,不動產投資開發
26375452,廣告代理商
53752660,餐廳
86873279,皮鞋製造
30970643,其他建築工程
22440988,電梯（升降機）、電扶梯製造
05129384,不動產投資開發
22735884,其他商品批發經紀
05129384,不動產投資開發
54271319,未分類其他技術檢測及分析服務
84752898,不織布製造
36541711,西藥批發
29044837,其他資料處理、主機及網站代管服務
55911559,未分類其他專門營造
04452693,其他商品批發經紀
22874724,納骨塔營建
12161536,旅行業
80489615,不動產投資開發
53752009,未分類其他家用器具及用品批發
04567007,其他視聽電子產品製造
13085635,水泥及水泥製品批發
12402015,其他商品批發經紀
12932921,西藥批發
53331401,投資有價證券
30970643,其他建築工程
84945811,工商展覽籌辦
86155523,不動產投資開發
29067346,土地開發
54185118,經營網路購物
89634317,證券投資顧問
24755533,未分類其他技術檢測及分析服務
70672445,貨櫃屋批發
07708830,環境用藥製造
11603817,不動產投資開發
36034638,消防設備批發
29539802,自有不動產租賃
70377252,未分類其他食品批發
13082118,旅館
22402648,電子器材、電子設備批發
05094603,電子管製造
16127102,實驗設備批發
28417921,本國銀行
04499487,自有不動產租賃
22665986,附駕駛之小客車租賃
89588361,未分類其他家用器具及用品批發
84943996,室內裝潢工程
97097347,室內裝潢工程
53139600,未分類其他專門營造
16264983,未分類其他電力設備及配備製造
12305479,不動產投資開發
12213318,其他商品批發經紀
42709857,不動產仲介
97477873,不動產投資開發
80098808,旅館
80271829,絲織、麻織、棉織、毛織品批發
28646895,其他建物完工裝修工程
23150873,旅行業
86687839,其他投資顧問
86098967,其他建築工程
97477873,不動產投資開發
31235283,其他金屬切削工具機製造
28486551,不動產投資開發
04208544,未分類其他土木工程
27994467,連鎖速食店
53139600,未分類其他專門營造
84255792,預拌混凝土製造
12606571,投資有價證券
12816628,投資有價證券
12606571,投資有價證券
12816628,投資有價證券
97088023,其他商品批發經紀
65403770,其他清潔用品製造
52610685,其他動植物油脂製造
29102250,不動產投資開發
03069208,觀光旅館
97469022,其他商品批發經紀
34196171,玻璃容器製造
23052232,室內裝潢工程
30970643,其他建築工程
53353663,未分類其他食品、飲料及菸草製品零售
27359233,未分類其他家用器具及用品批發
31220423,未分類其他運輸輔助
53774067,其他投資顧問
89590970,其他烘焙炊蒸食品製造
18086459,罐頭食品零售
22957034,不動產投資開發
04921056,不動產投資開發
11020030,水電工程
23822921,自有不動產租賃
27725219,鐘錶及其零配件零售
70353131,住宅營建
89477822,其他商品批發經紀
89656851,居家修繕用品零售
97313458,投資有價證券
04348453,眼鏡製造
15996840,調味料（辛、香料除外）批發
23616106,餐廳
42851586,旅館
53774067,其他投資顧問
79959173,不動產投資開發
80187169,西點麵包零售
89399903,投資有價證券
23473613,創業投資公司
84782437,不動產投資開發
86098967,其他建築工程
99966399,汽車零件、汽車百貨批發
24458962,進口菸酒批發
89961352,不動產投資開發
23414988,投資有價證券
97313458,投資有價證券
11323317,殯葬禮儀服務
12852742,投資有價證券
38422732,未分類其他建材批發
84440973,水電工程
84978896,其他建築工程
70846678,電腦套裝軟體零售
80672090,不動產投資開發
89612670,其他投資顧問
23826573,自有不動產租賃
24936042,不動產投資開發
24470038,不動產投資開發
30970643,其他建築工程
27325109,觀光旅館
53090091,其他商品批發經紀
53090091,其他商品批發經紀
53090091,其他商品批發經紀
53090091,其他商品批發經紀
53090091,其他商品批發經紀
53090091,其他商品批發經紀
84767724,不動產投資開發
89381869,市區下水道土木工程
53748879,自有不動產買賣
80271829,絲織、麻織、棉織、毛織品批發
52889626,其他美容美體服務
86098967,其他建築工程
23683081,不動產投資開發
27754467,不動產仲介
23052232,室內裝潢工程
11819823,水泥及水泥製品批發
42822627,室內裝潢工程
54272149,未分類其他建材批發
16153902,其他建築工程
66410981,水泥及水泥製品批發
22859168,電子器材、電子設備批發
31145945,木製家具製造
79976715,電子器材、電子設備批發
93814797,其他清潔用品製造
53698300,其他管理顧問
28659912,其他建築工程
97572320,其他建築工程
04336225,未分類其他機械器具批發
54335691,其他化學原材料及其製品批發
24487636,室內裝潢工程
31341427,建材五金（基本金屬）批發
97212395,未分類其他土木工程
11652077,桶裝瓦斯零售
86277096,其他汽車維修
97062987,不動產投資開發
66534815,未分類其他家用器具及用品批發
28860206,不動產投資開發
86731602,不動產投資開發
16619606,不動產仲介
26266243,未分類其他綜合商品零售
29050730,其他醫療器材及用品製造
20650305,其他未分類運輸工具及其零件製造
12515600,其他商品批發經紀
12678694,未分類其他電力設備及配備製造
23988653,其他建築工程
48860181,停車場管理
30970643,其他建築工程
16596511,不動產投資開發
23988393,住宅營建
84917316,不動產投資開發
24300246,不動產投資開發
16155134,電路工程
84704897,不動產投資開發
13100896,汽車零件、汽車百貨零售
28859073,不動產投資開發
27102141,其他建築工程
22874724,納骨塔營建
27965370,其他商品批發經紀
60295491,電路工程
53773139,貨櫃屋批發
22659295,不動產投資開發
55677694,宗教、喪葬用品批發
16789263,不動產仲介
22354940,自有不動產買賣
25116387,自有不動產買賣
53316078,不動產仲介
80618239,飲料零售
86845274,未分類其他食品批發
24770204,投資有價證券
54360494,未分類其他綜合商品零售
80197722,其他投資顧問
67431106,醫療耗材批發
12661954,其他影片及電視節目製作
23052232,室內裝潢工程
28576119,公開展示廣告
16605130,絲織、麻織、棉織、毛織品批發
25067750,室內裝潢工程
24770204,投資有價證券
72063101,漆料及塗料批發
23082263,基本金屬表面處理
27994467,連鎖速食店
89273257,未分類其他土木工程
30861201,冷凍、通風、空調系統裝修工程
30861201,冷凍、通風、空調系統裝修工程
60295491,電路工程
23823371,不動產投資開發
99957791,找不到此統編
07722798,水電工程
28736734,自有不動產租賃
24935260,未分類其他機械器具批發
38422732,未分類其他建材批發
12852742,投資有價證券
48805961,動物飼品批發
86469398,室內裝潢工程
16400690,不織布製造
29033281,國產家用家具批發
54647842,冷凍、通風、空調系統裝修工程
24896999,電子器材、電子設備批發
22221180,不動產投資開發
23221602,投資有價證券
93739714,未分類其他專門營造
53376363,運輸公證服務
84656500,鋼鐵熱處理
27386365,其他化學原材料及其製品批發
12198203,不動產投資開發
27923512,自有不動產租賃
16981768,書籍、雜誌批發
54369018,建築物一般清潔服務
23052232,室內裝潢工程
30970643,其他建築工程
54778148,調理包食品零售
23113054,不動產投資開發
80676602,未分類其他食品批發
04313172,其他乳品製造
12210311,自有不動產買賣
29117985,人力供應
52507198,綜合商品批發
27852050,其他民間融資
70509991,不動產仲介
28448207,自有不動產租賃
24976959,非店面零售代理
16142764,汽車零件、汽車百貨批發
70557563,廣告代理商
80193964,一般事業廢棄物處理
70350492,系統保全服務
28466696,都市、鄉鎮規劃
27994467,連鎖速食店
30913046,工業設計
42858510,未分類其他綜合商品零售
86367821,其他非酒精飲料製造
28683407,汽車租賃
30900892,不動產投資開發
20751423,不動產投資開發
30821861,不動產投資開發
84251037,自有不動產買賣
16275757,其他投資顧問
53756716,水泥及混凝土製品製造
22354940,自有不動產買賣
52610685,其他動植物油脂製造
22760834,不動產仲介
23113054,不動產投資開發
23057320,其他影片及電視節目製作
11059409,室內裝潢工程
28457583,投資有價證券
28479685,全新汽車零售
52851109,餐廳
80533871,其他家用電器零售
97170064,農業及其他工業用機械設備租賃
70389671,實體書籍出版
86098967,其他建築工程
99617739,推拿按摩服務
80673231,不動產投資開發
08606277,中藥零售
28601709,其他運動用品及器材零售
42973011,漆料及塗料零售
14190121,其他非酒精飲料製造
16777442,停車場管理
34364795,未分類其他專門營造
55709838,未分類其他娛樂及休閒服務
16777442,停車場管理
97437280,未分類其他綜合商品零售
22000433,自有不動產租賃
30854497,不動產投資開發
11059409,室內裝潢工程
23902781,金屬加工用機械批發
12124575,文具批發
12666901,餐廳
24709932,不動產投資開發
28002232,金屬門窗（框）製造
31846242,按摩服務
53890426,人力供應
54367200,保健營養食品批發
54714095,未分類其他食品、飲料及菸草製品零售
14016989,其他洗衣服務
29076160,其他家飾品零售
12850189,進口菸酒批發
27725219,鐘錶及其零配件零售
86098967,其他建築工程
13033757,自有不動產租賃
24329715,百貨公司
16633831,金融租賃
12791210,系統保全服務
16531623,保全服務
70350492,系統保全服務
13097055,保全服務
70691148,保全服務
12348012,系統保全服務
13046660,保全服務
16316820,保全服務
16492831,保全服務
16735648,保全服務
25057887,保全服務
27722775,系統保全服務
70432620,系統保全服務
70697190,系統保全服務
70713178,保全服務
89850551,系統保全服務
29063025,系統保全服務
70523522,人力供應
54047299,管道工程
24227169,不動產投資開發
84302774,營造用機械設備租賃
53116590,旅館
28555515,機車零件、機車百貨零售
20832896,未分類其他土木工程
28715077,其他運動及休閒教育
04795776,清潔用化粧品製造
52299591,其他投資顧問
53949453,經營網路購物
53760872,室內裝潢工程
70560379,保全服務
53950520,室內裝潢工程
27815513,餐館、餐廳
15887553,肉鬆、肉乾製造
28519027,不動產仲介
80545525,珠寶批發
97127095,汽車租賃
28027655,不動產投資開發
84307905,觀光旅館
54328278,自有不動產買賣
70621241,電梯、電扶梯、升降機裝修工程
22023148,電子器材、電子設備批發
80073150,室內設計
24419700,建築物拆除
86513021,廣告代理商
25108892,室內裝潢工程
27323019,證券投資顧問
28717716,證券投資顧問
70502420,藝術表演活動籌辦、監製與經紀
27798444,西藥批發
54706757,不動產投資開發
53938771,餐廳
24320952,廣播節目製作及發行
88692464,活栓、活閥製造
67038413,非店面零售代理
42862394,其他廣告服務
16924704,未分類其他塑膠製品製造
80151872,不動產投資開發
80293577,不動產投資開發
34544018,其他未分類紙製品製造
23344962,未分類其他土木工程
16155628,電腦及電腦週邊設備批發
28202647,電腦及電腦週邊設備批發
42496572,未分類其他全新商品零售
53697576,自有不動產買賣
43780272,其他水產品批發
27339770,旅館
97301848,廣告代理商
04921056,不動產投資開發
13066118,土地開發
15887553,肉鬆、肉乾製造
24306804,其他化粧品零售
22179649,糕餅麵包製造
80278317,經營網路購物
89461379,居家修繕用品零售
22338359,其他布疋批發
24281000,投資有價證券
27766338,電子器材、電子設備批發
04633597,自有不動產買賣
27994467,連鎖速食店
89486174,全新機車零售
24494658,其他投資顧問
42864908,自有不動產租賃
80151872,不動產投資開發
84585843,不動產投資開發
12973844,消防設備批發
89399903,投資有價證券
24301759,未分類其他專門營造
23817482,鑄鋼件鑄造
16287043,全新汽車零售
01814546,中古汽車零售
24320952,廣播節目製作及發行
86153551,不動產投資開發
24856315,其他電子購物及郵購
80534695,其他商品批發經紀
52610685,其他動植物油脂製造
28929492,未分類其他食品、飲料及菸草製品零售
30970643,其他建築工程
54687267,不動產投資開發
23221602,投資有價證券
54536515,工業助劑製造
54536515,工業助劑製造
54536515,工業助劑製造
24272327,專業管理訓練
23879022,旅行業
28913745,其他管理顧問
84263300,汽車輪胎批發
22716774,其他商品批發經紀
28833763,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
59112972,實體雜誌及期刊出版
24287980,醫療機械設備批發
16156865,不動產仲介
28843946,觀光旅館
70765181,不動產投資開發
49701774,磚瓦製造
74231126,衛生類用紙製造
86155523,不動產投資開發
96965950,乳製品（奶粉除外）零售
01979785,未分類其他土木工程
54659706,旅行業
16450092,氮肥、磷肥、鉀肥製造
22957098,證券商
84703428,綜合商品批發
04921056,不動產投資開發
22636717,不動產投資開發
18092831,麵店、小吃店
27868588,其他家用電器批發
27994467,連鎖速食店
28621120,不動產仲介
28444976,不動產投資開發
55911559,未分類其他專門營造
53923030,電腦及電腦週邊設備批發
54717207,電動玩具店
23519738,遊戲軟體出版
54003659,未分類其他專門營造
86383028,樂器零售
97469022,其他商品批發經紀
70765181,不動產投資開發
24250359,電腦及電腦週邊設備批發
53697576,自有不動產買賣
53926212,自有不動產買賣
54335088,不動產投資開發
80687072,進口菸酒批發
28685616,不動產投資開發
91759468,未分類其他專門營造
09473710,有線電話機製造
23052232,室內裝潢工程
30970643,其他建築工程
23439067,電子玩具製造
12657728,早餐店
25101976,麵店、小吃店
84199217,土木工程顧問
42827741,內建遊戲軟體之遊樂器零售
54649996,電動玩具店
80503145,其他工程服務及相關技術顧問
04921056,不動產投資開發
53119941,自有不動產買賣
22338652,不動產仲介
97170064,農業及其他工業用機械設備租賃
04615057,電腦及電腦週邊設備零售
16764684,鐵路、陸路貨運承攬
89961352,不動產投資開發
20937863,百貨公司
42973011,漆料及塗料零售
86690644,不動產投資開發
25067750,室內裝潢工程
28178739,不動產投資開發
25120381,室內裝潢工程
16622383,未分類其他服飾品批發
28567961,未分類其他食品、飲料及菸草製品零售
97444901,投資有價證券
70511032,一般廢棄物處理
04339089,印刷
16447098,百貨公司
24930342,其他未分類基本金屬製造
86367771,其他紡織製成品製造
48789195,找不到此統編
12975385,電子器材、電子設備批發
03069208,觀光旅館
27745670,其他藥品及醫療用品批發
04339089,印刷
16596511,不動產投資開發
30970643,其他建築工程
55701076,未分類其他土木工程
23448805,其他商品批發經紀
86367771,其他紡織製成品製造
70757366,投資有價證券
42821922,未分類其他機械器具批發
18930007,中藥批發
22354940,自有不動產買賣
52610685,其他動植物油脂製造
23113054,不動產投資開發
30970643,其他建築工程
97477873,不動產投資開發
05637971,印刷電路板製造
16743605,投資有價證券
14027803,水電工程
28859073,不動產投資開發
53119941,自有不動產買賣
11059409,室內裝潢工程
23265946,未分類其他專門營造
84912038,餐廳
97329493,停車場管理
22636717,不動產投資開發
27102141,其他建築工程
20972349,電腦製造
23222503,其他投資顧問
16437958,投資有價證券
03279507,水泥製造
27102141,其他建築工程
89363644,電子器材、電子設備批發
70576604,汽油零售
84262490,旅行業
35320697,機車零件製造
24533385,自有不動產買賣
53681791,不動產仲介
84133594,移工仲介
53943036,未分類其他燃料批發
50815114,人造纖維織品批發
70576386,其他管理顧問
54350539,經營網路購物（食品、飲料類商品）
80071250,未分類其他資訊服務
15001219,機械式千斤頂製造
24562249,未分類其他服飾品批發
36541711,西藥批發
04610454,西藥零售
54361521,未分類其他行政支援服務
04308451,水電工程
12661954,其他影片及電視節目製作
97477873,不動產投資開發
01036934,找不到此統編
12171176,照相館
24556921,餐廳
25067750,室內裝潢工程
43137322,非酒精飲料批發
53079259,其他電腦諮詢及設備管理
24543362,動物飼品批發
28208142,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
12197725,食用油脂批發
27970042,動物飼品批發
52610685,其他動植物油脂製造
27994467,連鎖速食店
55911559,未分類其他專門營造
86865094,航空貨運承攬
12861854,餐廳
21249034,不動產轉租賃
53331401,投資有價證券
11520909,輪胎製造
25112707,觀光旅館
52610685,其他動植物油脂製造
70684110,投資有價證券
89550029,電腦套裝軟體批發
81034120,航空貨運承攬
23988653,其他建築工程
25146426,其他商品批發經紀
28486551,不動產投資開發
04816630,起重工程
22940203,砂石批發
03069208,觀光旅館
23052232,室內裝潢工程
12860948,不動產投資開發
16155134,電路工程
53119941,自有不動產買賣
80293577,不動產投資開發
86690644,不動產投資開發
86690644,不動產投資開發
29102250,不動產投資開發
16292073,投資有價證券
86098967,其他建築工程
23894754,罐頭食品零售
20854407,西藥批發
23222503,其他投資顧問
28822246,未分類其他建材批發
80673231,不動產投資開發
24329715,百貨公司
13101699,旅行業
50767598,電力供應
54643310,航空運輸
80151789,其他化粧品批發
16148161,旅行業
20854407,西藥批發
12661954,其他影片及電視節目製作
55779307,不動產投資開發
22617774,漆料及塗料零售
23052232,室內裝潢工程
86155523,不動產投資開發
23989962,貨櫃屋批發
25161777,室內裝潢工程
80151872,不動產投資開發
22817225,住宅營建
12933864,家用照明設備批發
13119620,其他產業用機械設備維修及安裝
16381779,其他汽車貨運
12531469,餐廳
15258506,找不到此統編
16164794,瓷磚批發
27965385,其他產業用機械設備維修及安裝
53936703,電腦及電腦週邊設備批發
22354940,自有不動產買賣
84295154,進口菸酒批發
16164794,瓷磚批發
84828573,其他建築工程
12211281,其他金屬建築組件製造
16784892,旅館
22636717,不動產投資開發
86098967,其他建築工程
04887769,電子器材、電子設備批發
24302357,自有不動產買賣
28295912,電子器材、電子設備批發
45877096,其他機電、電信及電路設備安裝
54668753,電子器材、電子設備批發
66516653,其他廣告服務
25146426,其他商品批發經紀
04431071,其他運動用品及器材批發
07267910,木材批發
46377106,室內裝潢工程
07251939,文具零售
22445371,文具批發
22445371,文具批發
24951253,工商展覽籌辦
35190441,輪胎製造
27994467,連鎖速食店
17146417,找不到此統編
80240946,其他投資顧問
07617901,紡織紗批發
97477873,不動產投資開發
42617061,其他管理顧問
97469022,其他商品批發經紀
53119941,自有不動產買賣
23590226,成畜批發
84704897,不動產投資開發
24494658,其他投資顧問
27572207,未分類其他全新商品零售
04921056,不動產投資開發
97056556,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
86620774,不動產投資開發
38592594,找不到此統編
24279412,不動產投資開發
66649696,蔬菜批發
83339844,找不到此統編
27744026,電子器材、電子設備批發
54776280,未分類其他機械器具批發
92866819,電路工程
29092062,汽油零售
38710348,未分類其他食品批發
46467943,其他汽車貨運
89429786,原動機批發
80145154,其他辦公用機械器具批發
80566289,未分類其他機械器具批發
89929831,未分類其他機械器具批發
24439179,未分類其他服飾品批發
24271122,電腦及電腦週邊設備批發
27837312,電子器材、電子設備批發
60782400,廣告影片製作
54326594,自有不動產買賣
28755534,其他化粧品批發
53479451,包裝承攬服務
83339844,找不到此統編
23967411,電腦及電腦週邊設備零售
29329101,建材五金（基本金屬）批發
86651451,其他廣告服務
80127472,投資有價證券
10168956,醫療耗材批發
28879248,電子器材、電子設備批發
84739740,電子器材、電子設備批發
23756387,土木工程顧問
